iteration,rss,elapsed_time,benchmark,tool,trial_id
5,1207476,21934,tomcat,mirror-taint,814
6,1229172,21891,tomcat,mirror-taint,814
7,1594608,19855,tomcat,mirror-taint,814
8,1217568,21086,tomcat,mirror-taint,814
9,1258376,21864,tomcat,mirror-taint,814
5,1104908,752,spring,phosphor,1169
6,1108148,571,spring,phosphor,1169
7,1110172,553,spring,phosphor,1169
8,1111336,538,spring,phosphor,1169
9,1112100,613,spring,phosphor,1169
5,250712,545,pmd,galette,1126
6,251028,465,pmd,galette,1126
7,250984,556,pmd,galette,1126
8,249784,487,pmd,galette,1126
9,252136,423,pmd,galette,1126
5,225324,849,luindex,none,767
6,222520,843,luindex,none,767
7,222812,760,luindex,none,767
8,226848,751,luindex,none,767
9,213104,974,luindex,none,767
5,1567928,6258,tradesoap,galette,711
6,1582804,4573,tradesoap,galette,711
7,1608348,4584,tradesoap,galette,711
8,1609856,4297,tradesoap,galette,711
9,1611064,4462,tradesoap,galette,711
5,232232,1254,jme,none,1604
6,205568,1370,jme,none,1604
7,207564,1029,jme,none,1604
8,190048,1007,jme,none,1604
9,214984,487,jme,none,1604
5,298060,383,tomcat,none,1528
6,285204,352,tomcat,none,1528
7,303104,334,tomcat,none,1528
8,291276,358,tomcat,none,1528
9,303732,350,tomcat,none,1528
5,144784,540,fop,none,844
6,142432,110,fop,none,844
7,143276,92,fop,none,844
8,143784,235,fop,none,844
9,144332,95,fop,none,844
5,380008,5213,luindex,galette,872
6,380292,5145,luindex,galette,872
7,443288,5302,luindex,galette,872
8,412476,5384,luindex,galette,872
9,409496,5223,luindex,galette,872
5,649504,623,h2,galette,1119
6,650988,657,h2,galette,1119
7,659460,589,h2,galette,1119
8,660360,640,h2,galette,1119
9,679508,577,h2,galette,1119
5,413096,453,graphchi,none,1349
6,434640,452,graphchi,none,1349
7,395472,468,graphchi,none,1349
8,404412,441,graphchi,none,1349
9,409756,497,graphchi,none,1349
5,725520,38962,eclipse,galette,1452
6,657644,41088,eclipse,galette,1452
7,659964,36653,eclipse,galette,1452
8,661760,36519,eclipse,galette,1452
9,662848,35569,eclipse,galette,1452
5,147528,105,fop,none,424
6,148576,103,fop,none,424
7,152848,74,fop,none,424
8,153064,69,fop,none,424
9,150292,74,fop,none,424
5,599984,10288,h2o,galette,952
6,652188,10081,h2o,galette,952
7,614120,10127,h2o,galette,952
8,651384,10102,h2o,galette,952
9,626228,9993,h2o,galette,952
5,399212,581,h2o,none,511
6,381532,616,h2o,none,511
7,437856,599,h2o,none,511
8,398748,511,h2o,none,511
9,407116,615,h2o,none,511
5,406868,1910,lusearch,phosphor,411
6,412792,1846,lusearch,phosphor,411
7,414416,1573,lusearch,phosphor,411
8,413528,1672,lusearch,phosphor,411
9,439772,1810,lusearch,phosphor,411
5,183716,2120,avrora,none,1008
6,135308,2891,avrora,none,1008
7,129324,2627,avrora,none,1008
8,111280,2612,avrora,none,1008
9,126076,3155,avrora,none,1008
5,817188,732943,lusearch,mirror-taint,306
6,735196,721627,lusearch,mirror-taint,306
7,808136,632524,lusearch,mirror-taint,306
8,744256,628700,lusearch,mirror-taint,306
9,804284,628443,lusearch,mirror-taint,306
5,771640,1604,eclipse,galette,360
6,841820,1647,eclipse,galette,360
7,532380,1222,eclipse,galette,360
8,532728,858,eclipse,galette,360
9,571740,934,eclipse,galette,360
5,329124,127,h2,none,1014
6,338852,134,h2,none,1014
7,339680,116,h2,none,1014
8,340244,118,h2,none,1014
9,341036,99,h2,none,1014
5,198236,4639,avrora,galette,1365
6,284784,3929,avrora,galette,1365
7,235984,4303,avrora,galette,1365
8,303328,4144,avrora,galette,1365
9,235356,4015,avrora,galette,1365
5,1008128,2990,graphchi,galette,866
6,773188,2887,graphchi,galette,866
7,821708,3023,graphchi,galette,866
8,1025460,2955,graphchi,galette,866
9,838472,3049,graphchi,galette,866
5,394072,2092,biojava,phosphor,317
6,394852,2114,biojava,phosphor,317
7,425344,2145,biojava,phosphor,317
8,400912,2085,biojava,phosphor,317
9,401076,2054,biojava,phosphor,317
5,218276,4388,avrora,galette,441
6,289596,4077,avrora,galette,441
7,212840,3999,avrora,galette,441
8,209784,4014,avrora,galette,441
9,282204,4071,avrora,galette,441
5,416404,416,graphchi,none,5
6,437384,447,graphchi,none,5
7,393104,501,graphchi,none,5
8,415784,459,graphchi,none,5
9,402440,425,graphchi,none,5
5,806044,394,spring,galette,1463
6,806916,350,spring,galette,1463
7,807508,330,spring,galette,1463
8,808536,350,spring,galette,1463
9,809664,505,spring,galette,1463
5,636504,1612,tomcat,galette,709
6,674780,1549,tomcat,galette,709
7,713204,1601,tomcat,galette,709
8,732152,1357,tomcat,galette,709
9,720684,1414,tomcat,galette,709
5,669620,2316,lusearch,galette,705
6,744392,2594,lusearch,galette,705
7,709844,2504,lusearch,galette,705
8,720412,1942,lusearch,galette,705
9,735364,2011,lusearch,galette,705
5,693372,624,h2,galette,1035
6,700620,635,h2,galette,1035
7,752436,980,h2,galette,1035
8,712352,594,h2,galette,1035
9,734160,577,h2,galette,1035
5,546684,4495,biojava,galette,1031
6,540624,4652,biojava,galette,1031
7,536300,4767,biojava,galette,1031
8,535276,4089,biojava,galette,1031
9,541968,4131,biojava,galette,1031
5,832328,1721,eclipse,galette,108
6,840336,1859,eclipse,galette,108
7,539664,1569,eclipse,galette,108
8,528864,808,eclipse,galette,108
9,546104,856,eclipse,galette,108
5,1293392,22790,tomcat,mirror-taint,478
6,1174908,21917,tomcat,mirror-taint,478
7,1090424,22958,tomcat,mirror-taint,478
8,1415952,22133,tomcat,mirror-taint,478
9,1470056,23531,tomcat,mirror-taint,478
5,1087172,704,spring,phosphor,917
6,1088556,603,spring,phosphor,917
7,1090228,687,spring,phosphor,917
8,1091132,585,spring,phosphor,917
9,1091752,509,spring,phosphor,917
5,762312,1976,tomcat,galette,205
6,745248,1703,tomcat,galette,205
7,741500,1807,tomcat,galette,205
8,758352,1521,tomcat,galette,205
9,759124,1664,tomcat,galette,205
5,277164,905,zxing,galette,1049
6,282092,748,zxing,galette,1049
7,278464,777,zxing,galette,1049
8,281488,783,zxing,galette,1049
9,283352,747,zxing,galette,1049
5,283480,780,zxing,galette,377
6,286412,743,zxing,galette,377
7,276764,686,zxing,galette,377
8,283808,758,zxing,galette,377
9,286660,703,zxing,galette,377
5,482656,769,fop,phosphor,403
6,488072,752,fop,phosphor,403
7,492432,779,fop,phosphor,403
8,494388,726,fop,phosphor,403
9,497396,742,fop,phosphor,403
5,679344,623,tradesoap,none,606
6,681388,603,tradesoap,none,606
7,682012,649,tradesoap,none,606
8,682612,624,tradesoap,none,606
9,682776,489,tradesoap,none,606
5,316912,6186,avrora,phosphor,63
6,317032,5594,avrora,phosphor,63
7,322788,6271,avrora,phosphor,63
8,323248,5720,avrora,phosphor,63
9,317160,5863,avrora,phosphor,63
5,905336,1093,h2,phosphor,1077
6,911232,1077,h2,phosphor,1077
7,916104,1046,h2,phosphor,1077
8,918136,973,h2,phosphor,1077
9,918840,922,h2,phosphor,1077
5,424648,83,spring,none,1022
6,425120,111,spring,none,1022
7,425460,89,spring,none,1022
8,425932,87,spring,none,1022
9,426436,101,spring,none,1022
5,1231416,28021,tomcat,mirror-taint,1066
6,1215516,26630,tomcat,mirror-taint,1066
7,1479792,25120,tomcat,mirror-taint,1066
8,1536960,27047,tomcat,mirror-taint,1066
9,1479780,28058,tomcat,mirror-taint,1066
5,486888,3372,batik,galette,442
6,550540,3496,batik,galette,442
7,536540,3389,batik,galette,442
8,589720,3348,batik,galette,442
9,578292,3229,batik,galette,442
5,728724,9751,h2o,galette,1624
6,700764,10087,h2o,galette,1624
7,666460,9995,h2o,galette,1624
8,677004,9974,h2o,galette,1624
9,781768,9674,h2o,galette,1624
5,594848,3877,biojava,galette,779
6,591224,3878,biojava,galette,779
7,596084,3898,biojava,galette,779
8,598444,3857,biojava,galette,779
9,599852,3883,biojava,galette,779
5,333956,130,h2,none,342
6,338596,140,h2,none,342
7,341044,147,h2,none,342
8,342008,140,h2,none,342
9,345408,123,h2,none,342
5,98352,150,zxing,none,1196
6,100448,162,zxing,none,1196
7,100936,121,zxing,none,1196
8,101048,126,zxing,none,1196
9,97400,131,zxing,none,1196
5,804396,1336,h2,phosphor,1665
6,813620,1170,h2,phosphor,1665
7,823124,1063,h2,phosphor,1665
8,821932,975,h2,phosphor,1665
9,827872,921,h2,phosphor,1665
5,392208,6502,luindex,galette,620
6,399560,6722,luindex,galette,620
7,426156,6535,luindex,galette,620
8,447136,6372,luindex,galette,620
9,409580,7611,luindex,galette,620
5,429132,1634,lusearch,phosphor,1251
6,403816,1499,lusearch,phosphor,1251
7,404440,1397,lusearch,phosphor,1251
8,404636,1342,lusearch,phosphor,1251
9,395984,1339,lusearch,phosphor,1251
5,700020,1799,tomcat,galette,37
6,685752,1529,tomcat,galette,37
7,701992,1456,tomcat,galette,37
8,707680,1408,tomcat,galette,37
9,708036,1341,tomcat,galette,37
5,592816,4158,biojava,galette,275
6,567832,4237,biojava,galette,275
7,487788,4205,biojava,galette,275
8,486496,4157,biojava,galette,275
9,501352,4330,biojava,galette,275
5,629384,192,tradebeans,none,605
6,629716,179,tradebeans,none,605
7,629892,162,tradebeans,none,605
8,630372,141,tradebeans,none,605
9,630564,144,tradebeans,none,605
5,221384,4929,avrora,galette,357
6,213360,4596,avrora,galette,357
7,189868,4496,avrora,galette,357
8,190116,4447,avrora,galette,357
9,190140,4213,avrora,galette,357
5,2365940,4037964,jme,mirror-taint,554
6,2510784,4036484,jme,mirror-taint,554
7,2563636,4039342,jme,mirror-taint,554
8,2530256,4041400,jme,mirror-taint,554
9,2416504,4028043,jme,mirror-taint,554
5,212420,468,batik,none,1345
6,214124,444,batik,none,1345
7,214628,270,batik,none,1345
8,220768,270,batik,none,1345
9,236156,254,batik,none,1345
5,647408,2013,lusearch,galette,285
6,662728,1842,lusearch,galette,285
7,669160,1806,lusearch,galette,285
8,679228,1651,lusearch,galette,285
9,671772,1592,lusearch,galette,285
5,208148,194,lusearch,none,1188
6,221352,201,lusearch,none,1188
7,233016,212,lusearch,none,1188
8,242328,203,lusearch,none,1188
9,217896,175,lusearch,none,1188
5,235204,1090,jme,none,1352
6,206784,1196,jme,none,1352
7,275396,1294,jme,none,1352
8,264852,891,jme,none,1352
9,205348,1309,jme,none,1352
5,668484,5660,jme,galette,1457
6,635644,5174,jme,galette,1457
7,653868,5074,jme,galette,1457
8,697008,4017,jme,galette,1457
9,737488,3873,jme,galette,1457
5,526092,4141,batik,galette,1114
6,532460,4156,batik,galette,1114
7,674148,4000,batik,galette,1114
8,610948,4119,batik,galette,1114
9,654276,4190,batik,galette,1114
5,164724,129,biojava,none,170
6,165892,132,biojava,none,170
7,168928,125,biojava,none,170
8,169620,133,biojava,none,170
9,171952,133,biojava,none,170
5,411420,8118,luindex,galette,1628
6,410592,7970,luindex,galette,1628
7,416004,7323,luindex,galette,1628
8,419884,8109,luindex,galette,1628
9,446168,7406,luindex,galette,1628
5,456004,855,fop,phosphor,823
6,459916,1287,fop,phosphor,823
7,463460,922,fop,phosphor,823
8,465716,711,fop,phosphor,823
9,468620,756,fop,phosphor,823
5,1083284,3970,graphchi,galette,530
6,1091128,3493,graphchi,galette,530
7,909900,3684,graphchi,galette,530
8,978660,3524,graphchi,galette,530
9,710776,3756,graphchi,galette,530
5,1458260,1270,tradebeans,galette,374
6,1460060,1224,tradebeans,galette,374
7,1460280,1132,tradebeans,galette,374
8,1460932,1073,tradebeans,galette,374
9,1461496,972,tradebeans,galette,374
5,463148,924,fop,phosphor,1159
6,467336,1099,fop,phosphor,1159
7,471852,946,fop,phosphor,1159
8,473332,960,fop,phosphor,1159
9,475340,837,fop,phosphor,1159
5,230160,203,lusearch,none,852
6,225008,174,lusearch,none,852
7,228032,170,lusearch,none,852
8,230044,143,lusearch,none,852
9,224604,147,lusearch,none,852
5,429752,38156,luindex,galette,1292
6,460272,48194,luindex,galette,1292
7,442068,47437,luindex,galette,1292
8,447208,43256,luindex,galette,1292
9,448340,19992,luindex,galette,1292
5,145988,270,sunflow,none,1107
6,151052,276,sunflow,none,1107
7,163148,283,sunflow,none,1107
8,164760,272,sunflow,none,1107
9,166688,274,sunflow,none,1107
5,335480,5073,sunflow,phosphor,78
6,344356,5039,sunflow,phosphor,78
7,348056,5068,sunflow,phosphor,78
8,351956,5052,sunflow,phosphor,78
9,351964,5092,sunflow,phosphor,78
5,301552,517,tomcat,none,856
6,258008,377,tomcat,none,856
7,271476,380,tomcat,none,856
8,261632,350,tomcat,none,856
9,275248,359,tomcat,none,856
5,398460,2130,biojava,phosphor,401
6,416016,2088,biojava,phosphor,401
7,402320,2080,biojava,phosphor,401
8,417508,2056,biojava,phosphor,401
9,400352,2074,biojava,phosphor,401
5,228644,650,luindex,none,599
6,229332,649,luindex,none,599
7,230012,610,luindex,none,599
8,234216,668,luindex,none,599
9,234100,700,luindex,none,599
5,124284,104,pmd,none,769
6,139412,103,pmd,none,769
7,142080,93,pmd,none,769
8,137692,102,pmd,none,769
9,143468,87,pmd,none,769
5,450080,688,graphchi,none,1433
6,441708,570,graphchi,none,1433
7,409596,544,graphchi,none,1433
8,426972,523,graphchi,none,1433
9,406228,586,graphchi,none,1433
5,591424,12829,luindex,phosphor,1418
6,561960,12480,luindex,phosphor,1418
7,709660,12277,luindex,phosphor,1418
8,574020,12823,luindex,phosphor,1418
9,563928,11723,luindex,phosphor,1418
5,1538044,1242,tradebeans,galette,1550
6,1539404,1150,tradebeans,galette,1550
7,1544648,1132,tradebeans,galette,1550
8,1545284,1073,tradebeans,galette,1550
9,1569492,997,tradebeans,galette,1550
5,329996,20291,eclipse,none,1011
6,327736,20507,eclipse,none,1011
7,328120,16327,eclipse,none,1011
8,328552,29576,eclipse,none,1011
9,328880,43399,eclipse,none,1011
5,334556,19694,eclipse,none,1095
6,322948,12828,eclipse,none,1095
7,324192,40548,eclipse,none,1095
8,324884,25494,eclipse,none,1095
9,320368,37924,eclipse,none,1095
5,2508464,4008751,jme,mirror-taint,722
6,2528852,4024499,jme,mirror-taint,722
7,2312864,4021129,jme,mirror-taint,722
8,2539740,3996550,jme,mirror-taint,722
9,2350652,3993029,jme,mirror-taint,722
5,255452,443,tomcat,none,688
6,274540,430,tomcat,none,688
7,261460,414,tomcat,none,688
8,274516,433,tomcat,none,688
9,264728,416,tomcat,none,688
5,2260884,4006491,jme,mirror-taint,1226
6,2526628,4003502,jme,mirror-taint,1226
7,2690564,4008336,jme,mirror-taint,1226
8,2718836,4020827,jme,mirror-taint,1226
9,2824576,4024436,jme,mirror-taint,1226
5,1137496,562,spring,phosphor,1421
6,1139228,470,spring,phosphor,1421
7,1140248,471,spring,phosphor,1421
8,1141204,481,spring,phosphor,1421
9,1142616,473,spring,phosphor,1421
5,120484,88,pmd,none,1609
6,124980,112,pmd,none,1609
7,127516,90,pmd,none,1609
8,122868,65,pmd,none,1609
9,141272,98,pmd,none,1609
5,119108,2649,avrora,none,840
6,119176,2414,avrora,none,840
7,119412,2477,avrora,none,840
8,119560,2427,avrora,none,840
9,185800,2563,avrora,none,840
5,112036,167,zxing,none,1364
6,107172,131,zxing,none,1364
7,113048,152,zxing,none,1364
8,111144,138,zxing,none,1364
9,110212,122,zxing,none,1364
5,125836,108,pmd,none,181
6,132668,106,pmd,none,181
7,138512,96,pmd,none,181
8,134716,72,pmd,none,181
9,135964,106,pmd,none,181
5,436232,378,jython,none,177
6,451496,361,jython,none,177
7,437516,351,jython,none,177
8,437912,341,jython,none,177
9,457748,344,jython,none,177
5,429244,1685,lusearch,phosphor,831
6,428408,1381,lusearch,phosphor,831
7,453784,1428,lusearch,phosphor,831
8,429536,1460,lusearch,phosphor,831
9,414176,1419,lusearch,phosphor,831
5,170428,436,sunflow,none,267
6,168516,348,sunflow,none,267
7,183760,417,sunflow,none,267
8,188292,304,sunflow,none,267
9,181448,360,sunflow,none,267
5,2307720,896992,batik,mirror-taint,1219
6,2378052,876809,batik,mirror-taint,1219
7,2537928,847939,batik,mirror-taint,1219
8,2508944,843689,batik,mirror-taint,1219
9,2202412,836759,batik,mirror-taint,1219
5,786240,1160,h2,phosphor,993
6,790692,1160,h2,phosphor,993
7,796976,1084,h2,phosphor,993
8,799912,890,h2,phosphor,993
9,812304,929,h2,phosphor,993
5,2621176,4019567,jme,mirror-taint,1310
6,2297328,4030494,jme,mirror-taint,1310
7,2571668,4016050,jme,mirror-taint,1310
8,2556560,4031360,jme,mirror-taint,1310
9,2481756,4021219,jme,mirror-taint,1310
5,400376,131,spring,none,1274
6,400840,130,spring,none,1274
7,401152,115,spring,none,1274
8,401488,92,spring,none,1274
9,401960,102,spring,none,1274
5,395228,90,spring,none,770
6,395864,83,spring,none,770
7,397648,112,spring,none,770
8,398440,86,spring,none,770
9,398892,86,spring,none,770
5,610216,167,tradebeans,none,437
6,610672,159,tradebeans,none,437
7,613456,128,tradebeans,none,437
8,613792,138,tradebeans,none,437
9,613960,116,tradebeans,none,437
5,860644,416517,biojava,mirror-taint,1052
6,833496,418608,biojava,mirror-taint,1052
7,834008,393045,biojava,mirror-taint,1052
8,846280,374126,biojava,mirror-taint,1052
9,865484,366176,biojava,mirror-taint,1052
5,443256,4636,sunflow,galette,372
6,363376,4390,sunflow,galette,372
7,374232,4263,sunflow,galette,372
8,375368,4340,sunflow,galette,372
9,364380,4411,sunflow,galette,372
5,136848,119,pmd,none,1273
6,140792,107,pmd,none,1273
7,145420,102,pmd,none,1273
8,147512,179,pmd,none,1273
9,143312,71,pmd,none,1273
5,2126456,799377,batik,mirror-taint,715
6,2304020,798044,batik,mirror-taint,715
7,2350960,797916,batik,mirror-taint,715
8,2443332,796655,batik,mirror-taint,715
9,2293844,797829,batik,mirror-taint,715
5,401388,384,jython,none,681
6,402380,359,jython,none,681
7,422476,343,jython,none,681
8,406608,367,jython,none,681
9,427648,346,jython,none,681
5,152572,271,sunflow,none,1191
6,158756,288,sunflow,none,1191
7,173852,302,sunflow,none,1191
8,169896,284,sunflow,none,1191
9,170308,269,sunflow,none,1191
5,1155420,2989,graphchi,galette,1202
6,956380,2911,graphchi,galette,1202
7,1056740,3055,graphchi,galette,1202
8,804384,3003,graphchi,galette,1202
9,955588,2887,graphchi,galette,1202
5,329124,9069,luindex,none,95
6,310212,6885,luindex,none,95
7,328388,12073,luindex,none,95
8,332648,16353,luindex,none,95
9,290040,11862,luindex,none,95
5,211336,651,batik,none,169
6,216680,462,batik,none,169
7,218372,317,batik,none,169
8,219792,236,batik,none,169
9,219984,420,batik,none,169
5,417968,1881,lusearch,phosphor,1335
6,418336,1717,lusearch,phosphor,1335
7,412776,1611,lusearch,phosphor,1335
8,414932,1533,lusearch,phosphor,1335
9,417796,1589,lusearch,phosphor,1335
5,693176,5183,jme,galette,869
6,822164,4196,jme,galette,869
7,632844,5150,jme,galette,869
8,667796,4235,jme,galette,869
9,633220,4991,jme,galette,869
5,143456,140,fop,none,1012
6,144620,121,fop,none,1012
7,145336,102,fop,none,1012
8,145692,71,fop,none,1012
9,147264,112,fop,none,1012
5,269248,756,zxing,galette,713
6,262428,666,zxing,galette,713
7,266116,714,zxing,galette,713
8,268788,827,zxing,galette,713
9,268472,699,zxing,galette,713
5,278752,702,zxing,galette,209
6,289392,803,zxing,galette,209
7,290176,737,zxing,galette,209
8,287032,756,zxing,galette,209
9,294308,783,zxing,galette,209
5,614416,622,h2,galette,1287
6,620432,1185,h2,galette,1287
7,630056,725,h2,galette,1287
8,686256,688,h2,galette,1287
9,648556,799,h2,galette,1287
5,411724,501,h2o,none,175
6,427048,517,h2o,none,175
7,431656,492,h2o,none,175
8,453788,511,h2o,none,175
9,431996,497,h2o,none,175
5,2635840,5537,jython,galette,702
6,2903680,5297,jython,galette,702
7,3134836,4820,jython,galette,702
8,3322916,4546,jython,galette,702
9,3558016,5019,jython,galette,702
5,247520,4011,avrora,galette,861
6,247640,3897,avrora,galette,861
7,234060,4035,avrora,galette,861
8,238336,3885,avrora,galette,861
9,317728,4084,avrora,galette,861
5,490672,884,fop,phosphor,1243
6,498196,918,fop,phosphor,1243
7,503104,953,fop,phosphor,1243
8,504880,956,fop,phosphor,1243
9,507132,906,fop,phosphor,1243
5,160324,272,sunflow,none,351
6,149588,272,sunflow,none,351
7,162612,282,sunflow,none,351
8,182484,323,sunflow,none,351
9,185812,273,sunflow,none,351
5,1080212,527,spring,phosphor,749
6,1083980,479,spring,phosphor,749
7,1085204,536,spring,phosphor,749
8,1085948,460,spring,phosphor,749
9,1086676,400,spring,phosphor,749
5,711888,466,tradesoap,none,186
6,715204,467,tradesoap,none,186
7,715628,443,tradesoap,none,186
